policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,line,construction,point_granularity
230536,FL,CLAY COUNTY,0,8712.94,0,0,8712.94,10813.94,Residential,Wood,3
936142,FL,CLAY COUNTY,0,301000.66,0,0,301000.66,321265.52,Residential,Wood,3
724639,FL,CLAY COUNTY,0,57442.87,0,0,57442.87,86664.06,Residential,Wood,4
119986,FL,CLAY COUNTY,0,18381.72,0,0,18381.72,15298.37,Residential,Wood,4
603370,FL,CLAY COUNTY,0,3032.98,0,0,3032.98,4916.61,Residential,Wood,4
532496,FL,CLAY COUNTY,0,3032.98,0,0,3032.98,4227.37,Residential,Wood,4
786954,FL,CLAY COUNTY,0,9007.04,0,0,9007.04,7864.77,Residential,Wood,4
416348,FL,CLAY COUNTY,0,18381.72,0,0,18381.72,27063.92,Residential,Wood,4
506364,FL,CLAY COUNTY,0,652150.86,0,0,652150.86,614169.6,Residential,Masonry,1
311994,FL,CLAY COUNTY,0,75824.59,0,0,75824.59,85602.93,Residential,Wood,1
807442,FL,CLAY COUNTY,0,91908.6,0,0,91908.6,94516.04,Residential,Wood,1
235695,FL,CLAY COUNTY,0,45954.3,0,0,45954.3,41626.05,Residential,Wood,1
481294,FL,CLAY COUNTY,0,64336.02,0,0,64336.02,69354.23,Residential,Wood,1
292670,FL,CLAY COUNTY,0,234366.92,0,0,234366.92,184597.7,Residential,Wood,1
127739,FL,CLAY COUNTY,0,13786.29,0,0,13786.29,17192.67,Residential,Wood,1
869056,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,22060.5,Residential,Wood,3
514471,FL,CLAY COUNTY,0,18381.72,0,0,18381.72,27269.28,Residential,Wood,3
903764,FL,CLAY COUNTY,0,91908.6,0,0,91908.6,130879.31,Residential,Wood,3
192068,FL,CLAY COUNTY,0,43840.4,0,0,43840.4,39041.19,Residential,Wood,3
109815,FL,CLAY COUNTY,0,38601.61,0,0,38601.61,63272.13,Residential,Wood,3
495339,FL,CLAY COUNTY,0,413588.69,0,0,413588.69,420116.77,Residential,Masonry,3
752123,FL,CLAY COUNTY,0,13786.29,0,0,13786.29,18320.32,Residential,Wood,4
412775,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,28403.71,Residential,Wood,3
249958,FL,CLAY COUNTY,0,25274.86,0,0,25274.86,38878,Residential,Wood,3
754919,FL,CLAY COUNTY,0,27572.58,0,0,27572.58,24486.1,Residential,Wood,3
829637,FL,CLAY COUNTY,0,137862.9,0,0,137862.9,127544.55,Residential,Wood,3
931429,FL,CLAY COUNTY,0,91908.6,0,0,91908.6,97127.17,Residential,Wood,3
565451,FL,CLAY COUNTY,0,22977.15,0,0,22977.15,31074.07,Residential,Wood,3
722334,FL,CLAY COUNTY,0,27572.58,0,0,27572.58,36234.34,Residential,Wood,3
630898,FL,CLAY COUNTY,0,77254.74,0,0,77254.74,114400.37,Residential,Wood,3
166536,FL,CLAY COUNTY,0,212887.5,0,0,212887.5,184477.66,Residential,Wood,3
469135,FL,CLAY COUNTY,0,653122.95,0,0,653122.95,1049829.83,Residential,Masonry,1
678786,FL,CLAY COUNTY,0,635702.59,0,0,635702.59,803088.17,Residential,Masonry,1
284473,FL,CLAY COUNTY,0,781465.69,0,0,781465.69,1174149.07,Residential,Masonry,3
499389,FL,CLAY COUNTY,0,638884.47,0,0,638884.47,926230.42,Residential,Masonry,1
541241,FL,CLAY COUNTY,0,1939500,0,1939500,1939500,3345521.13,Commercial,Reinforced Masonry,1
797586,FL,CLAY COUNTY,0,6760449.39,0,0,6760449.39,6739694.81,Commercial,Reinforced Masonry,1
812823,FL,CLAY COUNTY,162366.3,162366.3,162366.3,162366.3,162366.3,168942.46,Residential,Wood,1
598244,FL,CLAY COUNTY,0,648862.42,0,0,648862.42,981993.57,Residential,Masonry,3
788363,FL,CLAY COUNTY,0,240578.59,0,0,240578.59,192335.37,Residential,Wood,1
737787,FL,CLAY COUNTY,0,13467.17,0,0,13467.17,14335.1,Residential,Wood,1
445518,FL,CLAY COUNTY,0,19639.62,0,0,19639.62,24001.58,Residential,Wood,1
758347,FL,CLAY COUNTY,0,604316.67,0,0,604316.67,622958.63,Residential,Masonry,1
195133,FL,CLAY COUNTY,0,171459.48,0,0,171459.48,160656.16,Residential,Wood,1
991548,FL,CLAY COUNTY,0,822091.98,0,0,822091.98,885491.72,Residential,Masonry,1
696936,FL,CLAY COUNTY,0,85444.69,0,0,85444.69,124562.37,Residential,Wood,3
393176,FL,CLAY COUNTY,0,26934.33,0,0,26934.33,34616.01,Residential,Wood,3
626647,FL,CLAY COUNTY,0,162728.27,0,0,162728.27,266906.9,Residential,Wood,3
915781,FL,CLAY COUNTY,0,589356.89,0,0,589356.89,472322.4,Residential,Masonry,3
827852,FL,CLAY COUNTY,0,13657.95,0,0,13657.95,19860.19,Residential,Wood,3
800420,FL,CLAY COUNTY,0,64726.57,0,0,64726.57,71551.34,Residential,Wood,1
728346,FL,CLAY COUNTY,0,2603338.04,0,0,2603338.04,3496699.52,Commercial,Reinforced Masonry,1
928642,FL,CLAY COUNTY,0,67335.83,0,0,67335.83,69182.52,Residential,Wood,1
442061,FL,CLAY COUNTY,0,22445.28,0,0,22445.28,24191.61,Residential,Wood,1
810826,FL,CLAY COUNTY,0,31984.52,0,0,31984.52,52870.8,Residential,Wood,1
336798,FL,CLAY COUNTY,0,44890.56,0,0,44890.56,60419.64,Residential,Wood,1
830917,FL,CLAY COUNTY,0,15341.35,0,0,15341.35,20025.98,Residential,Wood,1
984232,FL,CLAY COUNTY,0,1748172.94,0,0,1748172.94,2274163.21,Residential,Masonry,1
203667,FL,CLAY COUNTY,0,212051.77,0,0,212051.77,205713.96,Residential,Wood,1
395084,FL,CLAY COUNTY,0,238222.96,0,0,238222.96,347967.51,Residential,Wood,1
869242,FL,CLAY COUNTY,0,174354.92,0,0,174354.92,187374.87,Residential,Wood,1
704537,FL,CLAY COUNTY,0,29086.84,0,0,29086.84,39703.53,Residential,Wood,4
692691,FL,CLAY COUNTY,0,49883.51,0,0,49883.51,54682.3,Residential,Wood,3
580758,FL,CLAY COUNTY,0,33850.85,0,0,33850.85,47324.63,Residential,Wood,1
515486,FL,CLAY COUNTY,0,14204.49,0,0,14204.49,21284.3,Residential,Wood,1
884079,FL,CLAY COUNTY,0,60112.94,0,0,60112.94,67485.56,Residential,Wood,1
491095,FL,CLAY COUNTY,0,776595.4,0,0,776595.4,788694.76,Residential,Masonry,4
579764,FL,CLAY COUNTY,0,88434.4,0,0,88434.4,110143.27,Residential,Wood,1
263177,FL,CLAY COUNTY,0,61724.52,0,0,61724.52,50970.62,Residential,Wood,1
710739,FL,CLAY COUNTY,0,33667.92,0,0,33667.92,45290.08,Residential,Wood,3
156129,FL,CLAY COUNTY,0,64275.42,0,0,64275.42,80342.73,Residential,Wood,1
178800,FL,BRADFORD COUNTY,216363.6,216363.6,0,0,216363.6,347251.89,Residential,Wood,1
406073,FL,BRADFORD COUNTY,0,106317.27,0,0,106317.27,105384.87,Residential,Wood,3
450089,FL,BRADFORD COUNTY,0,170207.57,0,0,170207.57,148194.97,Residential,Wood,1
894206,FL,NASSAU COUNTY,189999.9,189999.9,0,0,189999.9,291171.43,Residential,Wood,1
472007,FL,NASSAU COUNTY,635996.7,635996.7,0,0,635996.7,1010881.77,Residential,Masonry,4
500287,FL,NASSAU COUNTY,1729530,1729530,0,0,1729530,2062651.31,Residential,Masonry,4
365732,FL,NASSAU COUNTY,0,110218.53,0,0,110218.53,114569.52,Residential,Wood,3
365145,FL,NASSAU COUNTY,0,123995.38,0,0,123995.38,142594.69,Residential,Wood,3
237841,FL,NASSAU COUNTY,0,13777.78,0,0,13777.78,22931.74,Residential,Wood,3
497561,FL,NASSAU COUNTY,0,38954.52,0,0,38954.52,30813.03,Residential,Wood,1
245837,FL,NASSAU COUNTY,0,428020.45,0,0,428020.45,590955.85,Residential,Masonry,1
732075,FL,NASSAU COUNTY,0,38954.52,0,0,38954.52,44390.39,Residential,Wood,3
657625,FL,NASSAU COUNTY,0,3505598.5,0,0,3505598.5,5610030.32,Commercial,Reinforced Masonry,1
790556,FL,NASSAU COUNTY,0,140160.38,0,0,140160.38,195355.54,Residential,Wood,1
207626,FL,NASSAU COUNTY,0,60397.19,0,0,60397.19,73202.3,Residential,Wood,3
902008,FL,NASSAU COUNTY,0,1138559.14,0,0,1138559.14,1124171.17,Residential,Masonry,1
135936,FL,HAMILTON COUNTY,0,4623.3,0,4623.3,4623.3,7055.16,Residential,Wood,3
997759,FL,HAMILTON COUNTY,0,34212.42,0,0,34212.42,42302.97,Residential,Wood,3
470224,FL,HAMILTON COUNTY,0,11095.92,0,0,11095.92,10246.42,Residential,Wood,3
367761,FL,HAMILTON COUNTY,0,25899.23,0,0,25899.23,35000.32,Residential,Wood,1
285586,FL,HAMILTON COUNTY,0,10211.17,0,0,10211.17,18829.64,Residential,Wood,1
122164,FL,HAMILTON COUNTY,0,4084.47,0,0,4084.47,3579.34,Residential,Wood,4
152913,FL,HAMILTON COUNTY,0,26920.35,0,0,26920.35,28007.93,Residential,Wood,3
655156,FL,HAMILTON COUNTY,0,80668.21,0,0,80668.21,70626.63,Residential,Wood,1
989201,FL,HAMILTON COUNTY,0,70642.7,0,0,70642.7,63476.71,Residential,Wood,1
207985,FL,HAMILTON COUNTY,0,263169.6,0,0,263169.6,368477.97,Residential,Wood,4
732449,FL,HAMILTON COUNTY,0,15873.72,0,0,15873.72,12857.71,Residential,Wood,1
665653,FL,HAMILTON COUNTY,0,246924.56,0,0,246924.56,419574.22,Residential,Wood,1
939634,FL,HAMILTON COUNTY,0,942304.98,0,0,942304.98,1133298.89,Residential,Masonry,4
981796,FL,HAMILTON COUNTY,0,12996.03,0,0,12996.03,17111.87,Residential,Wood,4
269573,FL,HAMILTON COUNTY,0,42886.9,0,0,42886.9,66233.75,Residential,Wood,3
602123,FL,HAMILTON COUNTY,0,2784.86,0,0,2784.86,4613.35,Residential,Wood,4
336717,FL,HAMILTON COUNTY,0,105764.12,0,0,105764.12,116617.63,Residential,Wood,1
238449,FL,HAMILTON COUNTY,0,18419.71,0,0,18419.71,26153.37,Residential,Wood,3
530357,FL,HAMILTON COUNTY,0,36836.28,0,0,36836.28,38632.56,Residential,Wood,3
896911,FL,HAMILTON COUNTY,0,214534.66,0,0,214534.66,252790.47,Residential,Wood,3
391646,FL,HAMILTON COUNTY,0,44199.98,0,0,44199.98,54449.07,Residential,Wood,3
710345,FL,HAMILTON COUNTY,0,51130.14,0,0,51130.14,53139.05,Residential,Wood,3
944525,FL,HAMILTON COUNTY,194537.7,194537.7,0,0,194537.7,156395.86,Residential,Wood,4
800878,FL,HAMILTON COUNTY,0,28776.92,0,0,28776.92,32189.87,Residential,Wood,3
866106,FL,HAMILTON COUNTY,0,151310.92,0,0,151310.92,158091.16,Residential,Wood,1
204794,FL,HAMILTON COUNTY,0,179562.23,0,0,179562.23,147384.67,Residential,Wood,1
849458,FL,HAMILTON COUNTY,0,16833.96,0,0,16833.96,19110.92,Residential,Wood,4
806471,FL,HAMILTON COUNTY,0,24914.26,0,0,24914.26,33937.58,Residential,Wood,3
464589,FL,HAMILTON COUNTY,0,169461.85,0,0,169461.85,242525.33,Residential,Wood,1
591943,FL,UNION COUNTY,407520,407520,407520,407520,407520,652935.06,Residential,Masonry,3
973133,FL,UNION COUNTY,137160,137160,137160,137160,137160,235651.85,Residential,Wood,3
743965,FL,UNION COUNTY,123300,123300,123300,123300,123300,117740.65,Residential,Wood,1
528185,FL,UNION COUNTY,0,37823.84,0,0,37823.84,66198.38,Residential,Wood,3
219113,FL,UNION COUNTY,0,181487.52,0,0,181487.52,272492.62,Residential,Wood,3
376803,FL,UNION COUNTY,0,948148.79,0,0,948148.79,1344182.96,Residential,Masonry,1
233559,FL,COLUMBIA COUNTY,585000,585000,585000,585000,585000,516026.16,Residential,Masonry,1
579117,FL,COLUMBIA COUNTY,82620,82620,82620,82620,82620,67513.1,Residential,Wood,4
517674,FL,COLUMBIA COUNTY,0,61027.56,0,0,61027.56,66963.34,Residential,Wood,1
980808,FL,COLUMBIA COUNTY,0,22500,0,22500,22500,15583.05,Residential,Wood,1
143584,FL,COLUMBIA COUNTY,874801.8,874801.8,0,0,874801.8,1488037.86,Residential,Masonry,1
489643,FL,COLUMBIA COUNTY,504230.4,504230.4,0,0,504230.4,381198.18,Residential,Masonry,3
986109,FL,COLUMBIA COUNTY,0,67591.02,0,0,67591.02,107281.96,Residential,Wood,4
654640,FL,COLUMBIA COUNTY,0,135763.24,0,0,135763.24,123495.13,Residential,Wood,1
700895,FL,COLUMBIA COUNTY,702820.8,702820.8,702820.8,702820.8,702820.8,800541,Residential,Masonry,4
407962,FL,COLUMBIA COUNTY,0,129600000,0,0,129600000,120600000,Commercial,Steel Frame,3
494610,FL,COLUMBIA COUNTY,0,67892.48,0,0,67892.48,51746.63,Residential,Wood,1
744305,FL,COLUMBIA COUNTY,0,67892.48,0,0,67892.48,95471.01,Residential,Wood,1
512991,FL,COLUMBIA COUNTY,0,102221.41,0,0,102221.41,123969.01,Residential,Wood,1
507789,FL,COLUMBIA COUNTY,0,105926,0,0,105926,149616.24,Residential,Wood,4
186262,FL,COLUMBIA COUNTY,0,4542119.64,0,0,4542119.64,4765537.43,Commercial,Reinforced Masonry,1
978388,FL,COLUMBIA COUNTY,0,191242.75,0,0,191242.75,275087.39,Residential,Wood,1
784347,FL,COLUMBIA COUNTY,0,921352.86,0,0,921352.86,1031325.54,Residential,Masonry,1
679408,FL,COLUMBIA COUNTY,0,35322.13,0,0,35322.13,51938.8,Residential,Wood,1
306619,FL,COLUMBIA COUNTY,0,108562.2,0,0,108562.2,128945.84,Residential,Wood,1
457004,FL,COLUMBIA COUNTY,0,26195.88,0,0,26195.88,31749.41,Residential,Wood,1
329255,FL,COLUMBIA COUNTY,0,101204.64,0,0,101204.64,159306.22,Residential,Wood,3
900892,FL,COLUMBIA COUNTY,0,16160.6,0,0,16160.6,12760.09,Residential,Wood,3
633241,FL,COLUMBIA COUNTY,0,22781.96,0,0,22781.96,31753.49,Residential,Wood,3
502372,FL,COLUMBIA COUNTY,0,114298.09,0,0,114298.09,87129.43,Residential,Wood,3
719075,FL,COLUMBIA COUNTY,0,315302.29,0,0,315302.29,370039.71,Residential,Wood,3
920786,FL,COLUMBIA COUNTY,0,109954.93,0,0,109954.93,131220.21,Residential,Wood,4
232605,FL,COLUMBIA COUNTY,0,180630.62,0,0,180630.62,222258.75,Residential,Wood,1
601984,FL,COLUMBIA COUNTY,0,124374.9,0,0,124374.9,178903.34,Residential,Wood,4
459878,FL,COLUMBIA COUNTY,0,134464.05,0,0,134464.05,189045.7,Residential,Wood,1
565530,FL,COLUMBIA COUNTY,0,496159.61,0,0,496159.61,489018.88,Residential,Masonry,1
202651,FL,COLUMBIA COUNTY,0,2311064.6,0,0,2311064.6,2670204.04,Commercial,Reinforced Masonry,1
909104,FL,COLUMBIA COUNTY,0,72279,0,72279,72279,123617.33,Residential,Wood,4
872719,FL,COLUMBIA COUNTY,0,22356.54,0,0,22356.54,22455.91,Residential,Wood,4
997611,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,21121.61,Residential,Wood,4
519606,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,26327.41,Residential,Wood,3
624248,FL,COLUMBIA COUNTY,0,396814.48,0,0,396814.48,433692.83,Residential,Masonry,4
783767,FL,COLUMBIA COUNTY,0,167668.04,0,0,167668.04,255938.56,Residential,Wood,3
285479,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,12877.19,Residential,Wood,3
424793,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,20170.81,Residential,Wood,4
256213,FL,COLUMBIA COUNTY,0,22356.54,0,0,22356.54,24969.08,Residential,Wood,3
155199,FL,COLUMBIA COUNTY,0,22356.54,0,0,22356.54,27389.44,Residential,Wood,4
830871,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,23608.18,Residential,Wood,4
757768,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,14548.41,Residential,Wood,3
176583,FL,COLUMBIA COUNTY,0,344852.16,0,0,344852.16,433818.5,Residential,Wood,4
678864,FL,COLUMBIA COUNTY,0,68970.43,0,0,68970.43,96002.7,Residential,Wood,4
854000,FL,COLUMBIA COUNTY,0,91960.58,0,0,91960.58,80292.62,Residential,Wood,3
631978,FL,COLUMBIA COUNTY,0,25748.96,0,0,25748.96,36460.53,Residential,Wood,4
967058,FL,COLUMBIA COUNTY,0,25105.24,0,0,25105.24,30475.72,Residential,Wood,4
878374,FL,COLUMBIA COUNTY,0,38623.44,0,0,38623.44,60957.06,Residential,Wood,4
113053,FL,COLUMBIA COUNTY,0,9196.06,0,0,9196.06,7797.29,Residential,Wood,4
288738,FL,COLUMBIA COUNTY,0,9196.06,0,0,9196.06,12297.35,Residential,Wood,4
594369,FL,COLUMBIA COUNTY,0,38623.44,0,0,38623.44,42941.54,Residential,Wood,4
706890,FL,COLUMBIA COUNTY,0,45980.29,0,0,45980.29,63408.66,Residential,Wood,4
536032,FL,COLUMBIA COUNTY,0,137940.86,0,0,137940.86,213321.55,Residential,Wood,4
747825,FL,COLUMBIA COUNTY,0,27944.98,0,0,27944.98,47665.19,Residential,Wood,4
608124,FL,COLUMBIA COUNTY,0,22356.54,0,0,22356.54,37227.66,Residential,Wood,4
934739,FL,COLUMBIA COUNTY,0,89423.38,0,0,89423.38,126691.92,Residential,Wood,4
757078,FL,COLUMBIA COUNTY,0,16767.17,0,0,16767.17,16711.17,Residential,Wood,4
956518,FL,COLUMBIA COUNTY,0,12250.99,0,0,12250.99,17567.13,Residential,Wood,4
548584,FL,COLUMBIA COUNTY,0,30686.32,0,0,30686.32,40211.36,Residential,Wood,4
132904,FL,COLUMBIA COUNTY,0,59774.37,0,0,59774.37,50210.47,Residential,Wood,4
111857,FL,COLUMBIA COUNTY,0,32186.2,0,0,32186.2,38484.4,Residential,Wood,4
388383,FL,COLUMBIA COUNTY,0,11549.33,0,0,11549.33,16277.72,Residential,Wood,4
276410,FL,BRADFORD COUNTY,2070,2070,2070,2070,2070,1875.38,Residential,Wood,1
546756,FL,BRADFORD COUNTY,0,42481.06,0,0,42481.06,44399.5,Residential,Wood,1
669229,FL,MADISON COUNTY,321053.4,321053.4,321053.4,321053.4,321053.4,518064.61,Residential,Wood,1
766573,FL,MADISON COUNTY,132651,132651,132651,132651,132651,220996.57,Residential,Wood,1
765578,FL,MADISON COUNTY,23400,23400,23400,23400,23400,18558.54,Residential,Wood,3
166613,FL,MADISON COUNTY,0,0,0,0,5932213.89,9630000,Commercial,Reinforced Masonry,4
883261,FL,MADISON COUNTY,977330.7,977330.7,0,0,977330.7,790445.52,Residential,Masonry,4
842655,FL,MADISON COUNTY,0,1222262.42,0,0,1222262.42,1186037.01,Residential,Masonry,1
248167,FL,SUWANNEE COUNTY,493833.6,493833.6,493833.6,493833.6,493833.6,694889.06,Residential,Masonry,3
976562,FL,SUWANNEE COUNTY,305427.6,305427.6,0,0,305427.6,269112.26,Residential,Wood,1
620457,FL,SUWANNEE COUNTY,288279,288279,0,0,288279,264045.11,Residential,Wood,3
336697,FL,SUWANNEE COUNTY,0,910695.68,0,0,910695.68,847083.59,Residential,Masonry,3
648295,FL,SUWANNEE COUNTY,0,14066.75,0,0,14066.75,14922.01,Residential,Wood,4
858080,FL,SUWANNEE COUNTY,0,7571.54,0,0,7571.54,6481.05,Residential,Wood,3
579910,FL,SUWANNEE COUNTY,0,702715.18,0,0,702715.18,644961.83,Residential,Masonry,3
735184,FL,SUWANNEE COUNTY,0,132894.53,0,0,132894.53,153444.94,Residential,Wood,3
420445,FL,SUWANNEE COUNTY,0,14066.75,0,0,14066.75,18409.67,Residential,Wood,4
373504,FL,SUWANNEE COUNTY,0,113441.57,0,0,113441.57,141507.02,Residential,Wood,1
266080,FL,SUWANNEE COUNTY,0,123449.03,0,0,123449.03,205071.55,Residential,Wood,3
178535,FL,SUWANNEE COUNTY,0,701414.94,0,0,701414.94,951909.86,Residential,Masonry,4
574531,FL,BAKER COUNTY,67590,67590,67590,67590,67590,57465.83,Residential,Wood,3
606491,FL,BAKER COUNTY,14670,14670,14670,14670,14670,15491.3,Residential,Wood,3
885991,FL,BAKER COUNTY,0,1449866.88,0,0,1449866.88,1338076.34,Residential,Masonry,1
908170,FL,BAKER COUNTY,0,1849.32,0,0,1849.32,1987.47,Residential,Wood,1
487022,FL,BAKER COUNTY,0,372637.98,0,0,372637.98,295022.71,Residential,Masonry,1
723719,FL,BAKER COUNTY,0,211747.14,0,0,211747.14,369024.45,Residential,Wood,1
628922,FL,BAKER COUNTY,0,6472.62,0,0,6472.62,4657.86,Residential,Wood,1
232316,FL,BAKER COUNTY,2476576.8,2476576.8,0,0,2476576.8,2011109.14,Commercial,Reinforced Masonry,4
151933,FL,BAKER COUNTY,0,34713.82,0,0,34713.82,44497.57,Residential,Wood,1
225577,FL,BAKER COUNTY,0,17198.19,0,0,17198.19,19900.03,Residential,Wood,1
443296,FL,BAKER COUNTY,0,14453.8,0,0,14453.8,25187.77,Residential,Wood,1
747464,FL,BAKER COUNTY,0,796867.35,0,0,796867.35,1238331.86,Residential,Masonry,3
548566,FL,BAKER COUNTY,0,1125.2,0,0,1125.2,1040.28,Residential,Wood,1
510281,FL,BAKER COUNTY,0,59097.75,0,0,59097.75,72289.55,Residential,Wood,3
481334,FL,BAKER COUNTY,0,58547.04,0,0,58547.04,78757.48,Residential,Wood,1
621142,FL,BAKER COUNTY,0,2790.13,0,0,2790.13,3172.8,Residential,Wood,1
907206,FL,BAKER COUNTY,0,12087.22,0,0,12087.22,12932.89,Residential,Wood,1
963412,FL,BAKER COUNTY,0,5324.12,0,0,5324.12,3869.4,Residential,Wood,1
561805,FL,BAKER COUNTY,0,1863.44,0,0,1863.44,3091.08,Residential,Wood,4
177053,FL,BAKER COUNTY,0,75825.74,0,0,75825.74,118661.22,Residential,Wood,4
888564,FL,BAKER COUNTY,0,228.7,0,0,228.7,263.6,Residential,Wood,3
399592,FL,BAKER COUNTY,0,3210.02,0,0,3210.02,2770.49,Residential,Wood,4
616030,FL,BAKER COUNTY,0,5962.65,0,0,5962.65,9177.71,Residential,Wood,4
671336,FL,BAKER COUNTY,0,910.22,0,0,910.22,1329.26,Residential,Wood,3
914194,FL,BAKER COUNTY,0,910.22,0,0,910.22,1033.53,Residential,Wood,3
632104,FL,BAKER COUNTY,0,9660.26,0,0,9660.26,9621.62,Residential,Wood,3
895447,FL,BAKER COUNTY,0,1585.34,0,0,1585.34,1968.83,Residential,Wood,3
969519,FL,BAKER COUNTY,0,11880.48,0,0,11880.48,13693.44,Residential,Wood,3
149119,FL,BAKER COUNTY,0,8370.4,0,0,8370.4,6178.61,Residential,Wood,3
804466,FL,BAKER COUNTY,0,48183.3,0,0,48183.3,65695.04,Residential,Wood,3
688199,FL,BAKER COUNTY,0,2706.89,0,0,2706.89,2759.65,Residential,Wood,1
977912,FL,BAKER COUNTY,0,4665.47,0,0,4665.47,5262.65,Residential,Wood,3
312530,FL,BAKER COUNTY,0,79587.39,0,0,79587.39,116057.51,Residential,Wood,3
154572,FL,BAKER COUNTY,0,19210.75,0,0,19210.75,33549.65,Residential,Wood,3
299157,FL,BAKER COUNTY,0,14453.8,0,0,14453.8,15369.13,Residential,Wood,3
358433,FL,BAKER COUNTY,0,631.21,0,0,631.21,659.24,Residential,Wood,4
131991,FL,BAKER COUNTY,0,1209270.9,0,0,1209270.9,1100339.77,Residential,Masonry,3
844614,FL,BAKER COUNTY,0,101097.02,0,0,101097.02,151485.4,Residential,Wood,4
735501,FL,BAKER COUNTY,0,86949.68,0,0,86949.68,111810.33,Residential,Wood,3
703956,FL,BAKER COUNTY,0,403517.2,0,0,403517.2,449453.6,Residential,Masonry,1
547680,FL,BAKER COUNTY,0,384.21,0,0,384.21,345.57,Residential,Wood,4
562722,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,37800.06,Residential,Wood,3
820860,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,63980.76,Residential,Wood,3
894562,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,74512.99,Residential,Wood,3
577091,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,72779.5,Residential,Wood,3
755818,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,45436.16,Residential,Wood,4
839723,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,68771.25,Residential,Wood,3
118899,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,63744.12,Residential,Wood,4
612231,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,51958.85,Residential,Wood,4
163526,FL,BAKER COUNTY,0,45932.5,0,0,45932.5,73699.25,Residential,Wood,4
278995,FL,BAKER COUNTY,0,37894.32,0,0,37894.32,31070.91,Residential,Wood,1
875706,FL,BAKER COUNTY,0,126314.39,0,0,126314.39,170615.37,Residential,Wood,3
712263,FL,BAKER COUNTY,0,114440.68,0,0,114440.68,99204.96,Residential,Wood,4
241888,FL,BAKER COUNTY,0,292819.71,0,0,292819.71,367252.14,Residential,Wood,4
115934,FL,BAKER COUNTY,0,918650.08,0,0,918650.08,1442513.96,Residential,Masonry,4
214979,FL,BAKER COUNTY,0,172246.89,0,0,172246.89,237377.74,Residential,Wood,4
601369,FL,BAKER COUNTY,0,459325.04,0,0,459325.04,633532.33,Residential,Masonry,4
859735,FL,BAKER COUNTY,0,28707.81,0,0,28707.81,34173.78,Residential,Wood,3
868972,FL,BAKER COUNTY,0,38468.47,0,0,38468.47,41003.54,Residential,Wood,1
369631,FL,BAKER COUNTY,0,10396.08,0,0,10396.08,16937.5,Residential,Wood,3
130797,FL,SUWANNEE COUNTY,2348172,2348172,2348172,2348172,2348172,3324307.1,Commercial,Reinforced Masonry,1
770857,FL,SUWANNEE COUNTY,0,43459.02,0,0,43459.02,61746.58,Residential,Wood,1
834275,FL,SUWANNEE COUNTY,0,12020.58,0,0,12020.58,16629.19,Residential,Wood,1
102432,FL,SUWANNEE COUNTY,63396,63396,63396,63396,63396,94316.64,Residential,Wood,1
776440,FL,SUWANNEE COUNTY,76779,76779,76779,76779,76779,85471.3,Residential,Wood,1
945568,FL,SUWANNEE COUNTY,244701,244701,244701,244701,244701,196108.28,Residential,Wood,1
132404,FL,SUWANNEE COUNTY,20826,20826,20826,20826,20826,28390.67,Residential,Wood,1
395018,FL,SUWANNEE COUNTY,677898,677898,677898,677898,677898,807315.51,Residential,Masonry,1
248575,FL,SUWANNEE COUNTY,1216161,1216161,1216161,1216161,1216161,1754044.69,Residential,Masonry,1
812631,FL,SUWANNEE COUNTY,2493,2493,2493,2493,2493,2689.15,Residential,Wood,1
220621,FL,SUWANNEE COUNTY,6462,6462,6462,6462,6462,6245.57,Residential,Wood,1
